"info","pres","hght","temp","dwpt","relh","mixr","drct","sknt","thta","thte","thtv"
"97072 WAML Palu Observations at 00Z 11 Feb 2015",298,9758,-31.1,-35.7,64,0.61,311,7,342.1,344.5,342.2
"97072 WAML Palu Observations at 00Z 11 Feb 2015",292,9900,-32.4,-36.7,65,0.56,300,4,342.3,344.5,342.4
"97072 WAML Palu Observations at 00Z 11 Feb 2015",279,10218,-35.2,-39.1,68,0.47,165,2,342.7,344.6,342.8
"97072 WAML Palu Observations at 00Z 11 Feb 2015",268,10499,-37.7,-41.1,70,0.39,125,6,343,344.6,343
"97072 WAML Palu Observations at 00Z 11 Feb 2015",258,10765,-40.1,-43.1,73,0.33,137,13,343.2,344.6,343.3
"97072 WAML Palu Observations at 00Z 11 Feb 2015",256,10818,-40.5,NA,NA,NA,140,14,343.4,NA,343.4
"97072 WAML Palu Observations at 00Z 11 Feb 2015",250,10980,-41.7,NA,NA,NA,135,16,343.9,NA,343.9
"97072 WAML Palu Observations at 00Z 11 Feb 2015",224,11703,-47.8,NA,NA,NA,115,17,345.5,NA,345.5
"97072 WAML Palu Observations at 00Z 11 Feb 2015",200,12450,-54.1,NA,NA,NA,125,31,346.9,NA,346.9
"97072 WAML Palu Observations at 00Z 11 Feb 2015",153,14107,-67.3,NA,NA,NA,120,52,351.9,NA,351.9
"97072 WAML Palu Observations at 00Z 11 Feb 2015",150,14230,-68.3,NA,NA,NA,115,52,352.2,NA,352.2
"97072 WAML Palu Observations at 00Z 11 Feb 2015",145,14429,-69.6,NA,NA,NA,115,52,353.4,NA,353.4
"97072 WAML Palu Observations at 00Z 11 Feb 2015",138,14719,-71.6,NA,NA,NA,110,52,355,NA,355
"97072 WAML Palu Observations at 00Z 11 Feb 2015",118,15636,-77.7,NA,NA,NA,95,29,359.9,NA,359.9
"97072 WAML Palu Observations at 00Z 11 Feb 2015",101,16514,-83,NA,NA,NA,40,8,366.1,NA,366.1
"97072 WAML Palu Observations at 00Z 11 Feb 2015",100,16570,-83.3,NA,NA,NA,40,8,366.5,NA,366.5
"97072 WAML Palu Observations at 00Z 11 Feb 2015",96,16797,-83.1,NA,NA,NA,50,6,371.2,NA,371.2
"97072 WAML Palu Observations at 00Z 11 Feb 2015",91,17094,-82.9,NA,NA,NA,30,16,377.4,NA,377.4
"97072 WAML Palu Observations at 00Z 11 Feb 2015",86,17408,-82.6,NA,NA,NA,35,21,384,NA,384
"97072 WAML Palu Observations at 00Z 11 Feb 2015",76.1,18088,-82.1,NA,NA,NA,113,14,398.8,NA,398.8
"97072 WAML Palu Observations at 00Z 11 Feb 2015",75.2,18155,-79.1,NA,NA,NA,121,14,406.4,NA,406.4
"97072 WAML Palu Observations at 00Z 11 Feb 2015",73,18323,-79.5,NA,NA,NA,140,12,409,NA,409
"97072 WAML Palu Observations at 00Z 11 Feb 2015",70,18560,-80.1,NA,NA,NA,125,12,412.7,NA,412.7
"97072 WAML Palu Observations at 00Z 11 Feb 2015",69,18642,-79.9,NA,NA,NA,120,12,414.8,NA,414.8
"97072 WAML Palu Observations at 00Z 11 Feb 2015",62.9,19168,-78.9,NA,NA,NA,168,5,428.2,NA,428.2
"97072 WAML Palu Observations at 00Z 11 Feb 2015",62,19252,-77.7,NA,NA,NA,175,4,432.5,NA,432.5
"97072 WAML Palu Observations at 00Z 11 Feb 2015",59,19541,-73.7,NA,NA,NA,160,10,447.8,NA,447.8
"97072 WAML Palu Observations at 00Z 11 Feb 2015",56.6,19784,-70.3,NA,NA,NA,80,5,460.8,NA,460.8
"97072 WAML Palu Observations at 00Z 11 Feb 2015",56,19847,-70.4,NA,NA,NA,60,4,462,NA,462
"97072 WAML Palu Observations at 00Z 11 Feb 2015",53,20174,-70.9,NA,NA,NA,25,6,468.1,NA,468.1
"97072 WAML Palu Observations at 00Z 11 Feb 2015",51,20402,-71.3,NA,NA,NA,75,12,472.4,NA,472.4
"97072 WAML Palu Observations at 00Z 11 Feb 2015",50,20520,-71.5,NA,NA,NA,80,12,474.6,NA,474.6
"97072 WAML Palu Observations at 00Z 11 Feb 2015",48,20760,-72,NA,NA,NA,95,14,479,NA,479
"97072 WAML Palu Observations at 00Z 11 Feb 2015",46,21011,-72.5,NA,NA,NA,135,21,483.6,NA,483.6
"97072 WAML Palu Observations at 00Z 11 Feb 2015",42.3,21504,-73.5,NA,NA,NA,115,34,492.9,NA,492.9
"97072 WAML Palu Observations at 00Z 11 Feb 2015",39,21997,-70,NA,NA,NA,95,47,513.3,NA,513.3
"97072 WAML Palu Observations at 00Z 11 Feb 2015",32,23198,-61.5,NA,NA,NA,105,70,565.9,NA,565.9
"97072 WAML Palu Observations at 00Z 11 Feb 2015",30,23590,-58.7,NA,NA,NA,95,64,584,NA,584
"97072 WAML Palu Observations at 00Z 11 Feb 2015",29.4,23717,-58.1,NA,NA,NA,94,62,589,NA,589
"97072 WAML Palu Observations at 00Z 11 Feb 2015",26,24493,-57.4,NA,NA,NA,90,52,612.1,NA,612.1
"97072 WAML Palu Observations at 00Z 11 Feb 2015",20,26150,-55.9,NA,NA,NA,90,68,664.3,NA,664.3
"97072 WAML Palu Observations at 00Z 11 Feb 2015",19.8,26214,-55.9,NA,NA,NA,90,70,666.2,NA,666.2
"97072 WAML Palu Observations at 00Z 11 Feb 2015",19.2,26412,-54.2,NA,NA,NA,90,76,677.3,NA,677.3
"97072 WAML Palu Observations at 00Z 11 Feb 2015",19,26480,-53.7,NA,NA,NA,90,76,681.1,NA,681.1
"97072 WAML Palu Observations at 00Z 11 Feb 2015",17.6,26974,-49.5,NA,NA,NA,92,62,709.3,NA,709.3
"97072 WAML Palu Observations at 00Z 11 Feb 2015",16,27586,-55.4,NA,NA,NA,95,45,709.8,NA,709.8
"97072 WAML Palu Observations at 00Z 11 Feb 2015",15.4,27832,-57.7,NA,NA,NA,NA,NA,709.9,NA,709.9
"97072 WAML Palu Observations at 00Z 02 Feb 2015",1004,6,23.2,21.7,91,16.58,0,0,296,343.9,298.9
"97072 WAML Palu Observations at 00Z 02 Feb 2015",1000,122,24,20.5,81,15.43,0,0,297.1,342,299.9
"97072 WAML Palu Observations at 00Z 02 Feb 2015",980,299,23.6,19.8,79,15.07,140,4,298.5,342.5,301.2
"97072 WAML Palu Observations at 00Z 02 Feb 2015",966,425,23.4,19.3,78,14.81,157,4,299.5,343,302.1
"97072 WAML Palu Observations at 00Z 02 Feb 2015",947,598,22.2,18.8,81,14.64,180,4,300,343,302.6
"97072 WAML Palu Observations at 00Z 02 Feb 2015",925,803,20.8,18.2,85,14.43,180,2,300.6,343.1,303.2
"97072 WAML Palu Observations at 00Z 02 Feb 2015",915,897,20.3,17.7,85,14.15,180,2,301,342.8,303.6
"97072 WAML Palu Observations at 00Z 02 Feb 2015",883,1204,18.7,16.2,85,13.26,160,4,302.4,341.9,304.8
"97072 WAML Palu Observations at 00Z 02 Feb 2015",850,1532,17,14.5,85,12.36,170,6,303.9,341,306.2
"97072 WAML Palu Observations at 00Z 02 Feb 2015",840,1633,16.4,13.9,85,12.02,171,6,304.3,340.4,306.5
"97072 WAML Palu Observations at 00Z 02 Feb 2015",795,2097,14.4,11.2,81,10.58,175,6,307,339.2,309
"97072 WAML Palu Observations at 00Z 02 Feb 2015",740,2701,11.8,7.6,75,8.91,140,8,310.6,338.2,312.2
"97072 WAML Palu Observations at 00Z 02 Feb 2015",700,3169,9.8,4.8,71,7.76,140,8,313.3,337.8,314.8
"97072 WAML Palu Observations at 00Z 02 Feb 2015",689,3300,9.1,3.8,70,7.37,140,6,313.9,337.2,315.3
"97072 WAML Palu Observations at 00Z 02 Feb 2015",665,3592,7.4,1.7,67,6.54,115,8,315.2,336.1,316.4
"97072 WAML Palu Observations at 00Z 02 Feb 2015",649,3793,6.2,0.2,65,6.02,118,9,316.1,335.4,317.2
"97072 WAML Palu Observations at 00Z 02 Feb 2015",641,3893,5.6,-0.2,66,5.9,120,10,316.5,335.5,317.6
"97072 WAML Palu Observations at 00Z 02 Feb 2015",618,4189,3.8,-1.6,68,5.55,95,10,317.7,335.8,318.8
"97072 WAML Palu Observations at 00Z 02 Feb 2015",573,4801,0,-4.3,73,4.88,105,17,320.3,336.4,321.2
"97072 WAML Palu Observations at 00Z 02 Feb 2015",500,5880,-5.5,-9.2,75,3.83,135,14,326.3,339.4,327
"97072 WAML Palu Observations at 00Z 02 Feb 2015",492,6005,-6.2,-10,75,3.66,135,16,326.9,339.5,327.6
"97072 WAML Palu Observations at 00Z 02 Feb 2015",439,6891,-11.1,-15.5,70,2.62,153,18,331.5,340.9,332.1
"97072 WAML Palu Observations at 00Z 02 Feb 2015",405,7505,-14.7,-21.4,57,1.72,165,19,334.6,340.9,334.9
"97072 WAML Palu Observations at 00Z 02 Feb 2015",400,7600,-15.3,-22.3,55,1.61,170,19,335,340.9,335.3
"97072 WAML Palu Observations at 00Z 02 Feb 2015",315,9362,-27.9,-41.9,25,0.31,187,17,341.1,342.4,341.2
"97072 WAML Palu Observations at 00Z 02 Feb 2015",300,9710,-31.3,-43.3,30,0.28,190,16,341.1,342.3,341.2
"97072 WAML Palu Observations at 00Z 02 Feb 2015",292,9898,-33,-44.6,30,0.25,190,16,341.4,342.5,341.5
"97072 WAML Palu Observations at 00Z 02 Feb 2015",260,10704,-40.1,-50.1,33,0.15,159,17,342.4,343.1,342.5
"97072 WAML Palu Observations at 00Z 02 Feb 2015",256,10809,-41,NA,NA,NA,155,17,342.7,NA,342.7
"97072 WAML Palu Observations at 00Z 02 Feb 2015",250,10970,-42.3,NA,NA,NA,150,16,343,NA,343
"97072 WAML Palu Observations at 00Z 02 Feb 2015",200,12440,-55.3,NA,NA,NA,120,17,345,NA,345
"97072 WAML Palu Observations at 00Z 02 Feb 2015",186,12887,-58.9,NA,NA,NA,105,25,346.4,NA,346.4
"97072 WAML Palu Observations at 00Z 02 Feb 2015",150,14210,-69.7,NA,NA,NA,95,47,349.8,NA,349.8
"97072 WAML Palu Observations at 00Z 02 Feb 2015",131,15000,-76.4,NA,NA,NA,90,56,351.7,NA,351.7
"97072 WAML Palu Observations at 00Z 02 Feb 2015",127,15181,-77.9,NA,NA,NA,94,44,352.1,NA,352.1
"97072 WAML Palu Observations at 00Z 02 Feb 2015",119,15555,-76.1,NA,NA,NA,104,19,362,NA,362
"97072 WAML Palu Observations at 00Z 02 Feb 2015",118,15603,-76.5,NA,NA,NA,105,16,362.2,NA,362.2
"97072 WAML Palu Observations at 00Z 02 Feb 2015",112,15899,-78.6,NA,NA,NA,155,10,363.6,NA,363.6
"97072 WAML Palu Observations at 00Z 02 Feb 2015",103,16375,-82.1,NA,NA,NA,159,24,365.8,NA,365.8
"97072 WAML Palu Observations at 00Z 02 Feb 2015",101,16484,-82.5,NA,NA,NA,160,27,367.1,NA,367.1
"97072 WAML Palu Observations at 00Z 02 Feb 2015",100,16540,-82.7,NA,NA,NA,155,27,367.7,NA,367.7
"97072 WAML Palu Observations at 00Z 02 Feb 2015",95.9,16773,-83.9,NA,NA,NA,145,31,369.8,NA,369.8
"97072 WAML Palu Observations at 00Z 02 Feb 2015",86,17375,-84.7,NA,NA,NA,70,21,379.9,NA,379.9
"97072 WAML Palu Observations at 00Z 02 Feb 2015",81.5,17672,-85.1,NA,NA,NA,73,22,384.9,NA,384.9
"97072 WAML Palu Observations at 00Z 02 Feb 2015",73,18289,-79.4,NA,NA,NA,80,23,409.3,NA,409.3
"97072 WAML Palu Observations at 00Z 02 Feb 2015",72.3,18343,-78.9,NA,NA,NA,80,21,411.4,NA,411.4
"97072 WAML Palu Observations at 00Z 02 Feb 2015",70.2,18513,-73.7,NA,NA,NA,80,16,426,NA,426
"97072 WAML Palu Observations at 00Z 02 Feb 2015",70,18530,-73.7,NA,NA,NA,80,16,426.4,NA,426.4
"97072 WAML Palu Observations at 00Z 02 Feb 2015",69,18614,-73.2,NA,NA,NA,80,14,429.2,NA,429.2
"97072 WAML Palu Observations at 00Z 02 Feb 2015",64.4,19020,-70.9,NA,NA,NA,16,13,442.8,NA,442.8
"97072 WAML Palu Observations at 00Z 02 Feb 2015",62,19243,-71.1,NA,NA,NA,340,12,447.1,NA,447.1
"97072 WAML Palu Observations at 00Z 02 Feb 2015",59,19535,-71.5,NA,NA,NA,325,6,452.8,NA,452.8
"97072 WAML Palu Observations at 00Z 02 Feb 2015",56,19843,-71.8,NA,NA,NA,210,8,458.8,NA,458.8
"97072 WAML Palu Observations at 00Z 02 Feb 2015",51,20393,-72.4,NA,NA,NA,120,10,469.9,NA,469.9
"97072 WAML Palu Observations at 00Z 02 Feb 2015",50,20510,-72.5,NA,NA,NA,125,12,472.2,NA,472.2
"97072 WAML Palu Observations at 00Z 02 Feb 2015",48,20750,-72.5,NA,NA,NA,130,14,477.8,NA,477.8
"97072 WAML Palu Observations at 00Z 02 Feb 2015",45.4,21077,-72.5,NA,NA,NA,101,26,485.4,NA,485.4
"97072 WAML Palu Observations at 00Z 02 Feb 2015",44,21264,-71.9,NA,NA,NA,85,33,491.4,NA,491.4
"97072 WAML Palu Observations at 00Z 02 Feb 2015",34.8,22661,-67.1,NA,NA,NA,90,63,537.9,NA,537.9
"97072 WAML Palu Observations at 00Z 02 Feb 2015",34,22802,-65.2,NA,NA,NA,90,66,546.6,NA,546.6
"97072 WAML Palu Observations at 00Z 02 Feb 2015",33.5,22892,-63.9,NA,NA,NA,89,66,552.2,NA,552.2
"97072 WAML Palu Observations at 00Z 02 Feb 2015",30,23570,-62.9,NA,NA,NA,85,64,572.6,NA,572.6
"97072 WAML Palu Observations at 00Z 02 Feb 2015",28,24000,-61.5,NA,NA,NA,85,62,588,NA,588
"97072 WAML Palu Observations at 00Z 02 Feb 2015",25.3,24631,-59.4,NA,NA,NA,90,72,611.2,NA,611.2
"97072 WAML Palu Observations at 00Z 02 Feb 2015",25,24705,-59.1,NA,NA,NA,90,72,614,NA,614
"97072 WAML Palu Observations at 00Z 02 Feb 2015",21.8,25558,-56.3,NA,NA,NA,81,67,647,NA,647
"97072 WAML Palu Observations at 00Z 02 Feb 2015",20,26110,-50.9,NA,NA,NA,75,64,679.6,NA,679.6
"97072 WAML Palu Observations at 00Z 02 Feb 2015",18.8,26517,-46.5,NA,NA,NA,77,50,705.4,NA,705.4
"97072 WAML Palu Observations at 00Z 02 Feb 2015",17,27188,-44.8,NA,NA,NA,80,27,731.6,NA,731.6
"97072 WAML Palu Observations at 00Z 02 Feb 2015",16,27593,-43.7,NA,NA,NA,NA,NA,747.8,NA,747.8
"97072 WAML Palu Observations at 12Z 11 Feb 2015",1002,6,24,22.4,91,17.35,330,3,297,347.3,300.1
"97072 WAML Palu Observations at 12Z 11 Feb 2015",1000,104,24.2,21.7,86,16.64,330,4,297.4,345.7,300.3
"97072 WAML Palu Observations at 12Z 11 Feb 2015",925,786,21,18,83,14.24,335,8,300.8,342.8,303.3
"97072 WAML Palu Observations at 12Z 11 Feb 2015",911.4,914,20.4,17.5,83,13.98,315,6,301.4,342.8,303.9
"97072 WAML Palu Observations at 12Z 11 Feb 2015",850,1514,17.4,15,86,12.77,300,14,304.4,342.7,306.7
"97072 WAML Palu Observations at 12Z 11 Feb 2015",818.9,1829,15.8,13.6,87,12.12,295,14,305.9,342.5,308.1
"97072 WAML Palu Observations at 12Z 11 Feb 2015",789.8,2134,14.2,12.3,89,11.52,310,12,307.3,342.4,309.5
"97072 WAML Palu Observations at 12Z 11 Feb 2015",700,3153,8.8,7.9,94,9.64,330,21,312.2,342.2,314
"97072 WAML Palu Observations at 12Z 11 Feb 2015",634,3962,4.6,3.9,95,8.05,350,12,316.3,341.9,317.9
"97072 WAML Palu Observations at 12Z 11 Feb 2015",610.8,4267,3,2.4,96,7.5,355,10,317.9,342,319.3
"97072 WAML Palu Observations at 12Z 11 Feb 2015",588.4,4572,1.4,0.9,97,6.99,345,8,319.4,342.1,320.8
"97072 WAML Palu Observations at 12Z 11 Feb 2015",570,4832,0,-0.4,97,6.56,5,10,320.7,342.2,322
"97072 WAML Palu Observations at 12Z 11 Feb 2015",528,5442,-4.5,-5.7,91,4.76,52,14,322.4,338.3,323.4
"97072 WAML Palu Observations at 12Z 11 Feb 2015",525,5486,-4.8,-6.2,89,4.59,55,14,322.6,337.9,323.5
"97072 WAML Palu Observations at 12Z 11 Feb 2015",500,5870,-7.1,-11.1,73,3.29,60,16,324.3,335.6,325
"97072 WAML Palu Observations at 12Z 11 Feb 2015",495,5948,-6.9,-16.9,45,2.07,60,16,325.5,332.8,325.9
"97072 WAML Palu Observations at 12Z 11 Feb 2015",493,5980,-6.5,-18.5,38,1.81,60,16,326.4,332.8,326.7
"97072 WAML Palu Observations at 12Z 11 Feb 2015",492,5996,-6.3,-12.3,62,3.04,60,16,326.8,337.3,327.4
"97072 WAML Palu Observations at 12Z 11 Feb 2015",485,6108,-5.9,-11.9,63,3.19,61,17,328.6,339.7,329.3
"97072 WAML Palu Observations at 12Z 11 Feb 2015",482,6156,-6.1,-16.1,45,2.27,61,17,329,337,329.4
"97072 WAML Palu Observations at 12Z 11 Feb 2015",479,6205,-6.3,-16.3,45,2.25,61,17,329.3,337.3,329.8
"97072 WAML Palu Observations at 12Z 11 Feb 2015",473,6303,-7.1,-16.1,49,2.31,61,17,329.5,337.7,330
"97072 WAML Palu Observations at 12Z 11 Feb 2015",464,6452,-7.9,-13.9,62,2.83,62,18,330.3,340.3,330.9
"97072 WAML Palu Observations at 12Z 11 Feb 2015",463,6469,-7.9,-17.9,45,2.03,62,18,330.5,337.8,330.9
"97072 WAML Palu Observations at 12Z 11 Feb 2015",462,6486,-8.1,-15.1,57,2.58,62,18,330.5,339.6,331
"97072 WAML Palu Observations at 12Z 11 Feb 2015",461,6502,-8.1,-20.1,37,1.69,62,18,330.7,336.8,331
"97072 WAML Palu Observations at 12Z 11 Feb 2015",459,6536,-8.3,-13.3,67,3.01,62,18,330.9,341.4,331.4
"97072 WAML Palu Observations at 12Z 11 Feb 2015",453,6638,-8.9,-16.9,52,2.26,63,19,331.3,339.4,331.8
"97072 WAML Palu Observations at 12Z 11 Feb 2015",449,6706,-9.5,-17.5,52,2.17,63,19,331.4,339.2,331.9
"97072 WAML Palu Observations at 12Z 11 Feb 2015",446,6758,-9.9,-14.7,68,2.76,63,19,331.6,341.3,332.1
"97072 WAML Palu Observations at 12Z 11 Feb 2015",435,6950,-10.9,-19.9,47,1.82,64,20,332.7,339.3,333
"97072 WAML Palu Observations at 12Z 11 Feb 2015",427,7092,-11.5,-16.5,66,2.48,64,20,333.7,342.6,334.2
"97072 WAML Palu Observations at 12Z 11 Feb 2015",422,7182,-11.5,-21.5,43,1.64,65,21,334.8,340.8,335.1
"97072 WAML Palu Observations at 12Z 11 Feb 2015",421,7200,-11.5,-18.5,56,2.12,65,21,335,342.8,335.4
"97072 WAML Palu Observations at 12Z 11 Feb 2015",414.7,7315,-12.1,-21.8,44,1.62,65,21,335.7,341.7,336.1
"97072 WAML Palu Observations at 12Z 11 Feb 2015",412,7365,-12.3,-23.3,39,1.43,62,19,336.1,341.4,336.4
"97072 WAML Palu Observations at 12Z 11 Feb 2015",400,7590,-13.7,-18,70,2.33,50,10,337.1,345.6,337.6
"97072 WAML Palu Observations at 12Z 11 Feb 2015",394,7705,-14.5,-18.6,71,2.25,49,10,337.5,345.7,338
"97072 WAML Palu Observations at 12Z 11 Feb 2015",367.4,8230,-18.6,-23.3,66,1.61,45,10,338.9,344.9,339.2
"97072 WAML Palu Observations at 12Z 11 Feb 2015",364,8301,-19.1,-23.9,66,1.53,47,10,339.1,344.9,339.4
"97072 WAML Palu Observations at 12Z 11 Feb 2015",338.3,8839,-23.6,-27,74,1.25,65,10,340.1,344.9,340.4
"97072 WAML Palu Observations at 12Z 11 Feb 2015",327,9089,-25.7,-28.4,78,1.13,90,5,340.6,344.9,340.8
"97072 WAML Palu Observations at 12Z 11 Feb 2015",324.5,9144,-26,-28.9,77,1.09,95,4,340.8,345,341.1
"97072 WAML Palu Observations at 12Z 11 Feb 2015",311.1,9449,-28,-31.6,71,0.88,165,6,342.3,345.7,342.5
"97072 WAML Palu Observations at 12Z 11 Feb 2015",302,9663,-29.3,-33.5,67,0.75,173,6,343.3,346.3,343.5
"97072 WAML Palu Observations at 12Z 11 Feb 2015",300,9710,-29.7,-33.3,71,0.77,175,6,343.4,346.5,343.6
"97072 WAML Palu Observations at 12Z 11 Feb 2015",298.1,9754,-30.1,-33.1,75,0.79,185,6,343.5,346.6,343.7
"97072 WAML Palu Observations at 12Z 11 Feb 2015",295,9830,-30.7,-32.8,82,0.83,180,6,343.6,346.9,343.8
"97072 WAML Palu Observations at 12Z 11 Feb 2015",284,10098,-32.9,-39.9,50,0.42,160,8,344.2,346,344.3
"97072 WAML Palu Observations at 12Z 11 Feb 2015",273.3,10363,-35.2,-41.2,54,0.38,140,10,344.7,346.3,344.8
"97072 WAML Palu Observations at 12Z 11 Feb 2015",252,10926,-40.1,-44,66,0.31,131,16,345.5,346.8,345.6
"97072 WAML Palu Observations at 12Z 11 Feb 2015",250,10980,-40.5,NA,NA,NA,130,17,345.7,NA,345.7
"97072 WAML Palu Observations at 12Z 11 Feb 2015",200,12460,-52.9,NA,NA,NA,120,31,348.8,NA,348.8
"97072 WAML Palu Observations at 12Z 11 Feb 2015",180.3,13106,-58.2,NA,NA,NA,120,39,350.6,NA,350.6
"97072 WAML Palu Observations at 12Z 11 Feb 2015",155.6,14021,-65.8,NA,NA,NA,120,54,352.8,NA,352.8
"97072 WAML Palu Observations at 12Z 11 Feb 2015",150,14250,-67.7,NA,NA,NA,110,43,353.3,NA,353.3
"97072 WAML Palu Observations at 12Z 11 Feb 2015",120.2,15545,-78,NA,NA,NA,80,25,357.4,NA,357.4
"97072 WAML Palu Observations at 12Z 11 Feb 2015",117,15702,-79.3,NA,NA,NA,83,23,357.9,NA,357.9
"97072 WAML Palu Observations at 12Z 11 Feb 2015",111,16001,-78.1,NA,NA,NA,87,21,365.5,NA,365.5
"97072 WAML Palu Observations at 12Z 11 Feb 2015",108,16154,-79.3,NA,NA,NA,90,19,366,NA,366
"97072 WAML Palu Observations at 12Z 11 Feb 2015",103,16424,-81.5,NA,NA,NA,68,13,366.9,NA,366.9
"97072 WAML Palu Observations at 12Z 11 Feb 2015",102.4,16459,-81.6,NA,NA,NA,65,12,367.3,NA,367.3
"97072 WAML Palu Observations at 12Z 11 Feb 2015",100,16590,-82.1,NA,NA,NA,90,14,368.9,NA,368.9
"97072 WAML Palu Observations at 12Z 11 Feb 2015",96,16817,-82.9,NA,NA,NA,100,17,371.6,NA,371.6
"97072 WAML Palu Observations at 12Z 11 Feb 2015",91,17114,-84,NA,NA,NA,90,19,375.2,NA,375.2
"97072 WAML Palu Observations at 12Z 11 Feb 2015",88.7,17256,-84.5,NA,NA,NA,NA,NA,376.9,NA,376.9
"97072 WAML Palu Observations at 00Z 12 Feb 2015",1004,6,23.6,22.8,95,17.76,0,0,296.4,347.8,299.6
"97072 WAML Palu Observations at 00Z 12 Feb 2015",1000,117,23.2,22.4,95,17.39,0,0,296.4,346.6,299.4
"97072 WAML Palu Observations at 00Z 12 Feb 2015",979,302,22.3,21.4,95,16.66,155,4,297.2,345.6,300.2
"97072 WAML Palu Observations at 00Z 12 Feb 2015",946,600,20.8,19.7,94,15.52,15,2,298.6,344,301.4
"97072 WAML Palu Observations at 00Z 12 Feb 2015",925,796,19.8,18.6,93,14.8,350,2,299.6,343,302.2
"97072 WAML Palu Observations at 00Z 12 Feb 2015",914,899,19.4,18,92,14.45,335,2,300.2,342.7,302.8
"97072 WAML Palu Observations at 00Z 12 Feb 2015",852,1504,17.1,14.7,86,12.5,265,8,303.8,341.2,306.1
"97072 WAML Palu Observations at 00Z 12 Feb 2015",850,1524,17,14.6,86,12.44,265,8,303.9,341.2,306.2
"97072 WAML Palu Observations at 00Z 12 Feb 2015",795,2089,14.4,12,85,11.17,290,14,307.1,341,309.1
"97072 WAML Palu Observations at 00Z 12 Feb 2015",740,2694,11.7,9.1,84,9.92,300,10,310.4,341.1,312.3
"97072 WAML Palu Observations at 00Z 12 Feb 2015",714,2996,10.3,7.7,84,9.34,280,12,312.1,341.2,313.9
"97072 WAML Palu Observations at 00Z 12 Feb 2015",701,3151,9.6,7,84,9.04,285,12,313,341.3,314.7
"97072 WAML Palu Observations at 00Z 12 Feb 2015",700,3163,9.4,6.8,84,8.93,285,12,312.9,340.8,314.6
"97072 WAML Palu Observations at 00Z 12 Feb 2015",689,3293,8.6,6.2,85,8.69,295,12,313.4,340.6,315
"97072 WAML Palu Observations at 00Z 12 Feb 2015",640,3896,4.8,3.2,90,7.61,350,12,315.7,339.9,317.1
"97072 WAML Palu Observations at 00Z 12 Feb 2015",617,4196,2.9,1.8,93,7.11,0,14,316.8,339.6,318.2
"97072 WAML Palu Observations at 00Z 12 Feb 2015",584,4646,0,-0.4,97,6.41,36,11,318.5,339.3,319.8
"97072 WAML Palu Observations at 00Z 12 Feb 2015",561,4967,-2.5,-7,71,4.05,63,9,319.2,332.7,320
"97072 WAML Palu Observations at 00Z 12 Feb 2015",551,5110,-2.5,-5,83,4.81,75,8,320.9,336.8,321.8
"97072 WAML Palu Observations at 00Z 12 Feb 2015",542,5242,-2.5,-3.2,95,5.61,75,7,322.4,340.9,323.5
"97072 WAML Palu Observations at 00Z 12 Feb 2015",500,5880,-5.5,-7,89,4.55,75,2,326.3,341.7,327.2
"97072 WAML Palu Observations at 00Z 12 Feb 2015",492,6006,-6.5,-9.2,81,3.9,70,2,326.6,339.9,327.4
"97072 WAML Palu Observations at 00Z 12 Feb 2015",485,6117,-7.3,-11.1,74,3.4,79,4,326.9,338.6,327.6
"97072 WAML Palu Observations at 00Z 12 Feb 2015",478,6230,-7.3,-19.3,38,1.75,88,6,328.3,334.5,328.6
"97072 WAML Palu Observations at 00Z 12 Feb 2015",473,6311,-7.9,-15.9,53,2.36,95,8,328.5,336.8,328.9
"97072 WAML Palu Observations at 00Z 12 Feb 2015",467,6410,-8.7,-11.7,79,3.36,96,9,328.7,340.4,329.4
"97072 WAML Palu Observations at 00Z 12 Feb 2015",456,6594,-9.7,-18.7,48,1.93,97,11,329.7,336.6,330.1
"97072 WAML Palu Observations at 00Z 12 Feb 2015",443,6815,-10.9,-19.9,47,1.79,99,13,330.9,337.4,331.3
"97072 WAML Palu Observations at 00Z 12 Feb 2015",438,6902,-11.4,-20.2,48,1.76,100,14,331.4,337.7,331.7
"97072 WAML Palu Observations at 00Z 12 Feb 2015",415,7312,-13.9,-21.9,51,1.61,91,13,333.3,339.2,333.6
"97072 WAML Palu Observations at 00Z 12 Feb 2015",413,7348,-13.7,-21.7,51,1.64,90,13,334,340.1,334.4
"97072 WAML Palu Observations at 00Z 12 Feb 2015",412,7367,-13.7,-33.7,17,0.54,90,13,334.3,336.4,334.4
"97072 WAML Palu Observations at 00Z 12 Feb 2015",406,7478,-14.3,-22.3,51,1.58,87,12,334.9,340.7,335.2
"97072 WAML Palu Observations at 00Z 12 Feb 2015",403,7534,-13.9,-32.9,18,0.6,86,12,336.1,338.5,336.2
"97072 WAML Palu Observations at 00Z 12 Feb 2015",400,7590,-14.3,-37.3,12,0.39,85,12,336.3,337.9,336.4
"97072 WAML Palu Observations at 00Z 12 Feb 2015",389,7800,-15.8,-30.7,26,0.76,85,10,337.1,340.1,337.2
"97072 WAML Palu Observations at 00Z 12 Feb 2015",385,7878,-16.3,-28.3,35,0.97,86,10,337.4,341.1,337.6
"97072 WAML Palu Observations at 00Z 12 Feb 2015",357,8441,-20.7,-30.7,40,0.83,90,7,338.8,342.1,339
"97072 WAML Palu Observations at 00Z 12 Feb 2015",331,8991,-25.2,-31.9,53,0.8,95,4,340.1,343.2,340.2
